,frame,x,y,state,interpolation,track
180,36,311.614,991.198,4,I,24
185,37,317.933,998.217,4,I,24
190,38,321.787,1000.68,4,,24
195,39,324.072,1001.59,4,I,24
200,40,326.595,1003.38,4,I,24
205,41,329.033,1004.32,4,I,24
210,42,327.582,1002.61,4,I,24
215,43,329.438,998.236,4,I,24
220,44,332.648,993.854,4,I,24
225,45,335.679,990.483,4,I,24
230,46,336.943,986.731,4,I,24
235,47,335.13,993.093,7,,24
0,0,309.568,836.069,4,,25
5,1,309.512,835.967,4,I,25
10,2,309.272,834.355,4,I,25
15,3,310.108,833.394,4,I,25
20,4,310.929,830.367,4,I,25
25,5,312.381,829.408,4,I,25
30,6,313.723,828.006,4,I,25
35,7,315.68,826.402,4,I,25
40,8,319.161,827.539,4,I,25
45,9,317.95,825.123,4,I,25
50,10,315.82,822.169,4,I,25
55,11,315.698,821.479,4,I,25
60,12,317.863,823.566,4,,25
65,13,317.34,820.95,4,,25
70,14,317.602,818.072,4,,25
75,15,320.07,813.931,4,I,25
80,16,324.691,812.882,4,I,25
85,17,327.189,812.29,4,I,25
90,18,327.176,813.478,4,I,25
95,19,326.092,818.998,4,I,25
100,20,326.018,825.278,4,I,25
105,21,326.947,829.588,4,I,25
110,22,330.844,833.697,4,I,25
115,23,341.526,833.804,4,I,25
120,24,352.822,832.471,4,I,25
125,25,361.162,832.817,4,I,25
130,26,367.171,831.401,4,I,25
135,27,373.523,828.112,4,I,25
140,28,379.462,823.838,4,I,25
145,29,382.56,820.016,4,I,25
150,30,388.318,811.619,4,I,25
155,31,390.737,809.439,4,I,25
160,32,394.418,809.009,4,I,25
165,33,400.401,808.929,4,I,25
170,34,406.595,808.07,4,I,25
175,35,410.96,804.327,4,I,25
180,36,413.024,796.207,4,I,25
185,37,415.512,787.86,4,I,25
190,38,415.808,784.994,4,I,25
195,39,401.057,808.393,7,,25
0,0,319.536,836.069,4,,26
5,1,320.421,836.846,4,I,26
10,2,320.608,835.811,4,,26
15,3,321.479,839.28,4,I,26
20,4,320.133,840.797,4,I,26
25,5,318.589,842.32,4,I,26
30,6,318.648,844.496,4,,26
35,7,318.69,842.797,4,I,26
40,8,318.782,843.885,4,I,26
45,9,318.755,844.484,4,I,26
50,10,322.354,843.139,4,I,26
55,11,322.147,845.034,4,I,26
60,12,321.493,847.649,4,I,26
65,13,322.883,846.117,4,I,26
70,14,323.493,847.227,4,I,26
75,15,325.977,851.165,4,I,26
80,16,327.249,853.743,4,I,26
85,17,327.449,857.481,4,I,26
90,18,330.369,860.284,4,I,26
95,19,332.526,864.136,4,I,26
100,20,330.809,867.921,4,I,26
105,21,331.233,873.15,4,I,26
110,22,330.939,877.479,4,I,26
115,23,326.133,881.471,4,I,26
120,24,321.418,884.266,4,I,26
125,25,317.991,888.085,4,I,26
130,26,313.923,891.044,4,I,26
135,27,308.361,893.88,4,I,26
140,28,304.259,897.08,4,,26
145,29,298.504,898.65,4,,26
0,0,369.371,803.236,4,,27
5,1,368.371,800.807,4,,27
10,2,370.313,800.47,4,I,27
15,3,373.65,802.513,4,I,27
20,4,378.967,804.964,4,I,27
25,5,384.013,803.581,4,I,27
30,6,389.726,806.739,4,,27
35,7,399.276,811.908,4,I,27
40,8,404.662,815.762,4,I,27
45,9,409.285,822.639,4,I,27
50,10,413.503,833.335,4,I,27
55,11,415.87,841.824,4,I,27
60,12,418.181,847.238,4,I,27
65,13,421.118,855.026,4,I,27
70,14,423.699,863.45,4,I,27
75,15,425.734,869.287,4,I,27
80,16,429.173,876.142,4,,27
85,17,435.153,881.335,4,I,27
90,18,438.827,886.319,4,I,27
95,19,438.961,886.819,7,,27
0,0,362.336,745.779,4,,28
5,1,364.924,741.702,4,,28
10,2,367.186,738.771,4,I,28
15,3,368.552,735.885,4,I,28
20,4,368.134,735.713,4,I,28
25,5,366.817,733.574,4,I,28
30,6,366.463,733.636,4,I,28
35,7,365.889,733.799,4,I,28
40,8,365.524,734.2,4,,28
45,9,366.425,733.749,4,,28
50,10,366.124,734.2,4,,28
55,11,366.185,734.413,4,I,28
60,12,365.804,734.673,4,I,28
65,13,366.762,733.352,4,I,28
70,14,367.22,731.831,4,I,28
75,15,366.427,731.147,4,I,28
80,16,365.074,730.298,4,,28
85,17,363.874,729.848,4,,28
90,18,360.919,728.003,4,I,28
95,19,359.021,725.087,4,I,28
100,20,355.227,723.832,4,I,28
105,21,353.914,723.834,4,I,28
110,22,352.037,723.024,4,I,28
115,23,347.592,720.138,4,I,28
120,24,343.099,719.275,4,I,28
125,25,340.587,714.05,4,I,28
130,26,340.304,710.092,4,I,28
135,27,339.589,707.493,4,,28
140,28,337.13,704.095,4,I,28
145,29,336.401,702.708,4,I,28
150,30,336.951,707.183,4,I,28
155,31,337.636,706.712,4,,28
160,32,338.417,709.836,7,,28
0,0,369.371,727.017,4,,29
5,1,365.613,724.837,4,I,29
10,2,358.54,724.783,4,I,29
15,3,352.33,725.619,4,I,29
20,4,346.719,729.308,4,I,29
25,5,341.649,733.275,4,I,29
30,6,335.916,736.857,4,I,29
35,7,331.899,740.787,4,I,29
40,8,327.683,743.543,4,I,29
45,9,320.842,741.471,4,,29
50,10,314.753,740.645,4,I,29
55,11,310.418,739.044,4,I,29
60,12,307.742,737.494,4,I,29
65,13,307.169,736.885,4,I,29
70,14,301.314,736.199,4,,29
75,15,296.754,734.96,4,I,29
80,16,293.286,732.778,4,I,29
85,17,290.379,728.973,4,,29
90,18,298.971,727.411,7,,29
0,0,372.889,257.387,4,,30
5,1,375.058,256.2,4,I,30
10,2,376.64,254.956,4,,30
15,3,377.468,256.612,4,,30
20,4,379.265,259.143,4,I,30
25,5,381.607,261.165,4,,30
30,6,384.878,265.158,4,I,30
35,7,386.16,266.959,4,,30
40,8,392.782,272.754,4,,30
45,9,394.851,273.995,4,,30
50,10,398.162,274.409,4,,30
55,11,402.346,269.727,4,I,30
60,12,405.454,264.252,4,I,30
65,13,409.332,258.562,4,I,30
70,14,409.341,253.966,4,I,30
75,15,407.898,249.058,4,I,30
80,16,406.304,243.583,4,I,30
85,17,405.22,239.947,4,I,30
90,18,403.479,236.038,4,I,30
95,19,403.409,231.125,4,I,30
100,20,401.887,228.881,4,,30
105,21,401.44,228.063,4,I,30
110,22,399.674,226.7,4,I,30
115,23,393.917,219.216,4,I,30
120,24,395.265,217.292,4,,30
125,25,395.079,215.821,4,I,30
130,26,393.61,215.637,4,,30
135,27,390.718,215.178,4,I,30
140,28,386.334,213.896,4,I,30
145,29,379.136,214.081,4,I,30
150,30,371.788,215.341,4,I,30
155,31,362.154,216.465,4,,30
160,32,358.648,214.397,4,I,30
165,33,354.224,211.96,4,I,30
170,34,352.126,207.656,4,I,30
175,35,345.548,204.846,4,I,30
180,36,338.495,201.534,4,I,30
185,37,336.922,196.82,4,I,30
190,38,334.423,191.631,4,,30
195,39,332.622,186.835,4,I,30
200,40,332.765,182.72,4,I,30
205,41,333.209,177.261,4,I,30
210,42,326.145,170.937,4,,30
215,43,323.657,168.248,4,I,30
220,44,321.593,165.556,4,,30
225,45,319.749,164.47,4,I,30
230,46,318.679,162.897,4,I,30
235,47,318.647,159.3,4,I,30
240,48,315.54,156.403,4,I,30
245,49,314.97,156.037,4,,30
250,50,314.97,156.037,4,,30
255,51,309.176,156.864,4,,30
260,52,307.934,159.762,4,,30
265,53,301.716,163.421,4,I,30
270,54,303.381,162.659,4,,30
275,55,300.673,165.418,4,I,30
280,56,299.794,167.404,4,I,30
285,57,300.898,171.764,4,,30
290,58,302.46,176.501,4,I,30
295,59,303.586,177.186,4,I,30
300,60,304.822,176.179,4,I,30
305,61,306.606,175.901,4,I,30
310,62,308.608,175.887,4,I,30
315,63,310.824,176.942,4,I,30
320,64,297.587,159.762,7,,30
0,0,565.197,58.0441,4,,31
5,1,565.61,58.1543,4,I,31
10,2,565.974,58.3741,4,I,31
15,3,566.367,57.7227,4,I,31
20,4,567.776,59.5445,4,I,31
25,5,569.645,62.3276,4,I,31
30,6,570.1,63.3413,4,I,31
35,7,569.623,62.8687,4,I,31
40,8,569.728,62.478,4,I,31
45,9,563.33,57.2464,4,I,31
50,10,556.866,59.2053,4,I,31
55,11,552.44,58.5587,4,I,31
60,12,547.975,59.1515,4,I,31
65,13,543.172,58.8939,4,I,31
70,14,540.017,59.4756,4,I,31
75,15,531.912,59.7056,4,I,31
80,16,528.369,57.8433,4,I,31
85,17,524.19,58.5404,4,I,31
90,18,521.015,58.7595,4,I,31
95,19,514.26,61.4486,4,I,31
100,20,510.218,60.3211,4,I,31
105,21,506.064,59.9287,4,,31
110,22,502.288,58.2552,4,I,31
115,23,498.585,58.2217,4,I,31
120,24,491.32,58.5018,4,,31
125,25,486.739,57.5037,4,I,31
130,26,478.478,54.6968,4,,31
135,27,476.576,55.648,4,,31
140,28,471.063,49.4938,4,I,31
145,29,466.198,43.9953,4,I,31
150,30,462.348,40.6995,4,I,31
155,31,457.363,41.6052,4,I,31
160,32,452.334,42.3817,4,,31
165,33,449.194,41.3353,4,,31
170,34,446.578,40.2888,4,,31
175,35,439.514,37.6727,4,,31
180,36,438.471,37.0924,4,I,31
185,37,435.32,37.5643,4,I,31
190,38,433.86,41.3264,4,I,31
195,39,431.599,41.4156,4,I,31
200,40,426.283,44.5204,4,I,31
205,41,422.416,44.5908,4,I,31
210,42,418.062,41.5969,4,,31
215,43,450.241,29.301,7,,31
0,0,757.047,215.436,4,,32
5,1,758.116,211.415,4,I,32
10,2,757.005,208.187,4,,32
15,3,756.591,206.945,4,,32
20,4,757.005,204.876,4,,32
0,0,844.024,60.1569,4,,33
5,1,844.559,59.0418,4,I,33
10,2,844.907,59.2725,4,,33
15,3,844.9,60.0471,4,I,33
20,4,845.822,59.5379,4,I,33
25,5,846.667,59.1545,4,I,33
30,6,847.097,59.1322,4,I,33
35,7,847.326,59.3807,4,I,33
40,8,846.649,59.7125,4,I,33
45,9,846.305,59.9404,4,I,33
50,10,847.588,59.3798,4,I,33
55,11,846.928,59.2225,4,I,33
60,12,846.653,59.4588,4,I,33
65,13,846.646,59.4869,4,I,33
70,14,847.034,59.7044,4,I,33
75,15,848.188,60.3661,4,,33
80,16,847.047,60.0777,4,I,33
85,17,846.822,59.7062,4,I,33
90,18,846.438,59.71,4,,33
95,19,845.782,59.71,4,,33
100,20,845.575,59.7099,4,I,33
105,21,846.949,59.7199,4,I,33
110,22,847.431,59.1596,4,I,33
115,23,845.951,59.0959,4,I,33
120,24,844.886,59.6008,4,I,33
125,25,844.685,60.0979,4,I,33
130,26,844.685,60.4258,4,I,33
135,27,844.688,60.5849,4,,33
140,28,845.563,60.1474,4,,33
145,29,845.948,60.1369,4,I,33
150,30,846.172,61.0827,4,I,33
155,31,847.592,60.4838,4,I,33
160,32,848.98,59.8041,4,I,33
165,33,849.265,59.7574,4,I,33
170,34,848.544,60.0362,4,I,33
175,35,850.562,58.3716,4,I,33
180,36,850.156,59.9287,4,,33
185,37,850.657,59.4298,4,I,33
190,38,850.542,59.7188,4,I,33
195,39,850.259,60.3464,4,I,33
200,40,851.031,60.1474,4,,33
205,41,850.594,59.9287,4,,33
210,42,851.924,58.4019,4,I,33
215,43,853.672,56.9453,4,I,33
220,44,854.207,56.1489,4,I,33
225,45,853.008,55.8429,4,I,33
230,46,851.88,56.3111,4,I,33
235,47,851.848,57.1444,4,I,33
240,48,852.856,57.5191,4,I,33
245,49,853.327,55.9313,4,I,33
250,50,854.093,54.0233,4,,33
255,51,854.67,54.9728,4,I,33
260,52,854.91,56.0393,4,I,33
265,53,854.751,56.7608,4,I,33
270,54,854.542,57.334,4,I,33
275,55,854.111,58.4115,4,I,33
280,56,851.031,61.6784,4,,33
285,57,849.328,63.152,4,I,33
290,58,847.094,62.9907,4,,33
295,59,846.077,63.4314,4,I,33
300,60,845.226,63.7674,4,I,33
305,61,844.537,64.1257,4,I,33
310,62,844.121,64.1104,4,I,33
315,63,844.907,64.0843,4,,33
320,64,843.595,64.5218,4,,33
325,65,842.783,65.055,4,I,33
330,66,841.754,64.7707,4,I,33
335,67,842.48,64.9476,4,I,33
340,68,843.469,64.0367,4,I,33
345,69,846.438,62.9907,4,,33
350,70,844.688,62.9907,4,,33
355,71,845.345,62.1159,4,,33
360,72,845.126,62.772,4,,33
365,73,844.907,62.9907,4,,33
370,74,845.122,65.7191,4,I,33
375,75,843.162,66.624,4,I,33
380,76,844.086,66.7509,4,I,33
385,77,841.626,65.3966,4,,33
390,78,845.563,63.4282,4,,33
395,79,847.313,59.4913,4,,33
400,80,850.594,61.6784,4,,33
405,81,847.313,65.3966,4,,33
410,82,844.032,64.3031,4,,33
415,83,842.283,68.0213,4,,33
420,84,842.283,62.1159,4,,33
425,85,847.75,66.9277,4,,33
430,86,844.688,64.7405,4,,33
435,87,843.595,67.3651,4,,33
440,88,842.064,66.2715,4,,33
445,89,843.814,64.7405,4,,33
450,90,842.939,66.0528,4,,33
455,91,844.032,66.2715,4,,33
460,92,840.752,67.3651,4,,33
465,93,841.716,66.921,4,I,33
470,94,843.595,66.709,4,,33
475,95,842.72,66.709,4,,33
480,96,842.064,66.4902,4,,33
485,97,841.408,66.2715,4,,33
490,98,843.183,66.0539,4,I,33
495,99,842.939,66.4902,4,,33
500,100,842.163,67.0389,4,I,33
505,101,842.283,67.5838,4,,33
510,102,842.501,67.5838,4,,33
515,103,842.283,66.2715,4,,33
520,104,839.658,68.8961,4,,33
525,105,843.157,66.2715,4,,33
530,106,842.501,66.4902,4,,33
535,107,843.157,63.8656,4,,33
540,108,841.845,66.2715,4,,33
545,109,840.095,68.0213,4,,33
550,110,839.002,66.4902,4,,33
555,111,839.877,66.709,4,,33
560,112,839.877,67.1464,4,,33
565,113,840.533,66.4902,4,,33
570,114,840.095,67.1464,4,,33
575,115,840.97,66.9277,4,,33
580,116,841.408,67.8025,4,,33
585,117,840.752,67.3651,4,,33
590,118,835.94,67.8025,4,,33
595,119,844.251,65.6154,4,,33
600,120,838.127,70.6459,4,,33
605,121,833.315,67.3651,4,,33
610,122,837.033,68.8961,4,,33
615,123,834.846,67.3651,4,,33
620,124,836.815,80.9256,4,,33
625,125,836.815,80.4882,4,,33
630,126,838.127,80.4882,4,,33
635,127,842.939,75.8951,4,,33
640,128,838.346,75.8951,4,,33
645,129,837.58,78.4377,4,I,33
650,130,839.658,75.8951,4,,33
655,131,835.502,76.77,4,,33
660,132,837.471,78.5197,4,,33
665,133,837.908,80.2695,4,,33
670,134,836.596,83.3315,4,,33
675,135,836.013,83.4034,4,I,33
680,136,835.502,83.1128,4,,33
685,137,835.065,84.6438,4,,33
690,138,836.377,84.6438,4,,33
695,139,840.533,83.9877,4,,33
700,140,837.662,85.0296,4,I,33
705,141,837.736,84.4052,4,I,33
710,142,835.284,80.0507,4,,33
715,143,834.326,84.518,4,I,33
720,144,835.811,84.9553,4,I,33
725,145,835.721,87.4872,4,,33
730,146,831.605,85.9185,4,I,33
735,147,833.696,85.943,4,I,33
740,148,833.315,87.4872,4,,33
745,149,837.252,83.3315,4,,33
750,150,833.096,87.4872,4,,33
755,151,837.033,83.5502,4,,33
760,152,836.596,86.3936,4,,33
765,153,836.158,85.9561,4,,33
770,154,836.479,84.4936,4,I,33
775,155,836.596,84.6438,4,,33
0,39,1390.74,290.31,12,,34
5,40,1377.02,282.246,4,,34
10,41,1370.63,275.068,4,I,34
15,42,1366.99,263.481,4,I,34
20,43,1372.0,249.966,4,I,34
25,44,1381.27,235.855,4,I,34
30,45,1391.12,228.978,11,,34
3,38,720.145,1034.58,4,I,35
8,39,719.256,1032.07,4,I,35
13,40,726.812,1032.27,4,I,35
18,41,729.779,1034.49,4,I,35
23,42,736.815,1038.71,4,I,35
0,33,0.437436,501.739,12,,36
5,34,2.80688,499.005,4,I,36
10,35,7.86921,499.209,4,I,36
15,36,15.7057,501.169,4,I,36
20,37,24.6681,503.999,4,I,36
25,38,32.7452,505.32,4,I,36
30,39,38.2896,506.586,4,I,36
35,40,43.8753,505.219,4,I,36
40,41,46.3949,501.318,4,I,36
45,42,47.9206,496.823,4,I,36
50,43,47.5989,487.931,4,I,36
55,44,45.9088,482.146,4,I,36
60,45,46.1032,481.564,4,I,36
65,46,46.6998,480.168,4,I,36
70,47,44.9215,480.822,4,I,36
75,48,45.1359,480.784,4,I,36
80,49,42.9013,478.501,4,I,36
85,50,41.7232,477.986,4,I,36
90,51,39.8067,475.493,4,,36
95,52,38.0761,478.958,4,I,36
100,53,37.4839,478.682,4,I,36
105,54,35.6124,478.109,4,I,36
110,55,33.0658,478.027,4,I,36
115,56,33.4638,477.899,4,,36
120,57,37.4524,486.282,4,I,36
125,58,39.8818,494.268,4,I,36
130,59,40.4281,491.795,7,,36
0,91,0.261616,299.027,12,,37
5,92,3.18357,301.912,4,I,37
10,93,5.18649,304.336,4,I,37
15,94,2.09293,307.137,7,,37
20,95,0.261616,290.655,7,,37
1,37,219.155,1038.69,4,I,38
6,38,218.855,1035.52,4,I,38
11,39,221.081,1030.59,4,I,38
16,40,218.969,1026.74,4,I,38
21,41,219.628,1019.01,4,I,38
26,42,224.285,1013.62,4,I,38
31,43,221.096,1007.26,4,I,38
36,44,215.656,1003.26,4,,38
41,45,210.788,1002.28,4,I,38
46,46,209.087,1000.9,4,I,38
51,47,208.438,1000.63,4,,38
56,48,208.452,998.169,4,I,38
61,49,209.045,994.064,4,I,38
66,50,207.819,988.24,4,I,38
71,51,205.674,985.237,4,I,38
76,52,208.078,985.023,4,I,38
81,53,199.471,988.386,4,,38
86,54,186.323,991.287,4,I,38
91,55,178.801,995.841,4,I,38
96,56,173.054,999.484,4,I,38
101,57,167.344,1001.58,4,I,38
106,58,165.048,996.349,4,I,38
111,59,162.289,990.355,4,,38
116,60,157.696,984.23,4,,38
121,61,154.393,982.579,4,I,38
126,62,149.526,982.123,4,I,38
131,63,146.459,982.716,4,I,38
136,64,142.396,982.169,4,I,38
141,65,140.579,981.778,4,I,38
146,66,136.466,982.198,4,I,38
151,67,129.876,981.483,4,I,38
156,68,124.755,978.792,4,I,38
161,69,120.34,975.449,4,I,38
166,70,117.872,970.108,4,I,38
171,71,115.044,964.633,4,I,38
176,72,111.622,963.145,4,I,38
181,73,109.078,962.289,4,I,38
186,74,107.263,960.636,4,I,38
191,75,102.503,962.098,4,I,38
196,76,95.1555,955.679,4,I,38
201,77,91.4241,950.548,4,,38
206,78,95.6482,945.64,4,I,38
211,79,100.173,940.924,4,,38
216,80,99.5166,949.454,7,,38
0,47,1.96846,948.798,12,,39
5,48,2.90054,952.653,4,I,39
10,49,7.03556,955.065,4,I,39
15,50,15.003,956.104,4,I,39
20,51,26.6664,957.495,4,I,39
25,52,36.2392,957.375,4,I,39
30,53,41.4555,956.236,4,I,39
35,54,49.0369,954.186,4,I,39
40,55,53.8046,951.641,4,,39
45,56,57.5228,942.674,4,,39
50,57,61.8321,937.432,4,I,39
55,58,71.1104,935.805,4,I,39
60,59,74.1068,934.723,4,I,39
65,60,75.6339,936.586,4,I,39
70,61,78.7881,939.91,4,I,39
75,62,82.2068,941.967,4,I,39
80,63,86.495,943.523,4,I,39
85,64,91.1176,946.144,4,I,39
90,65,95.2827,949.979,4,I,39
95,66,98.1219,951.381,4,I,39
100,67,104.354,950.437,4,I,39
105,68,108.922,946.392,4,,39
110,69,114.171,940.268,4,,39
115,70,113.42,933.813,4,I,39
120,71,112.858,931.957,4,,39
125,72,116.358,929.332,4,,39
130,73,121.007,925.285,4,I,39
135,74,123.468,922.914,4,I,39
140,75,110.453,934.144,7,,39
0,51,441.346,1038.35,12,,40
5,52,429.115,1035.06,4,I,40
10,53,419.883,1035.31,4,I,40
15,54,418.062,1039.4,11,,40
3,56,486.671,1033.38,4,I,41
8,57,494.192,1024.23,4,,41
13,58,496.911,1011.4,4,I,41
18,59,501.064,1000.79,4,I,41
23,60,504.322,995.165,4,I,41
28,61,508.941,993.477,4,I,41
33,62,515.679,992.384,4,I,41
38,63,521.662,990.216,4,,41
43,64,526.894,992.308,4,,41
48,65,533.173,997.018,4,,41
53,66,540.193,998.216,4,I,41
58,67,547.512,1000.09,4,I,41
63,68,560.499,997.286,4,I,41
68,69,572.44,992.656,4,I,41
73,70,581.049,987.338,4,,41
78,71,580.264,989.169,7,,41
1,59,604.792,1037.27,4,I,42
6,60,606.07,1035.45,4,I,42
11,61,609.774,1027.43,4,I,42
16,62,616.696,1021.89,4,,42
21,63,623.153,1017.73,4,I,42
26,64,628.184,1011.01,4,I,42
31,65,631.06,1002.79,4,I,42
36,66,632.927,996.444,4,I,42
41,67,628.81,989.851,4,I,42
46,68,634.418,1001.2,7,,42
2,50,3.34966,199.084,4,I,43
7,51,6.03596,196.879,4,I,43
12,52,11.1877,185.366,4,I,43
17,53,14.2366,175.881,4,,43
22,54,24.6187,161.0,4,I,43
27,55,33.5203,148.081,4,I,43
32,56,38.8725,138.785,4,I,43
37,57,40.4334,136.716,4,I,43
42,58,45.4942,135.617,4,I,43
47,59,49.0388,136.712,4,I,43
52,60,51.5099,138.014,4,I,43
57,61,55.3973,140.21,4,I,43
62,62,58.8258,142.083,4,I,43
67,63,59.8328,143.886,4,I,43
72,64,59.6424,143.435,4,I,43
77,65,61.3411,139.76,4,I,43
82,66,64.3611,137.027,4,,43
87,67,71.1828,131.985,4,,43
92,68,73.5556,131.095,4,,43
97,69,78.3011,124.57,4,,43
102,70,87.199,116.858,4,,43
107,71,95.5036,112.41,4,,43
112,72,104.401,107.664,4,,43
117,73,117.343,103.891,4,I,43
122,74,126.716,103.852,4,I,43
127,75,129.927,103.652,4,I,43
132,76,130.798,105.884,4,,43
137,77,129.863,107.342,4,I,43
142,78,123.562,115.105,4,I,43
147,79,117.107,121.504,4,I,43
152,80,113.751,124.786,4,I,43
157,81,113.596,127.536,4,,43
162,82,109.74,132.875,4,,43
167,83,106.031,137.794,4,I,43
172,84,93.8979,139.645,4,I,43
177,85,88.0112,143.435,4,I,43
182,86,87.3366,145.118,4,I,43
187,87,87.199,144.442,7,,43
192,88,82.4534,140.883,7,,43
0,61,695.812,1038.68,12,,44
5,62,692.899,1030.23,4,I,44
10,63,699.064,1021.93,4,I,44
15,64,709.229,1017.98,4,I,44
20,65,724.285,1017.32,4,,44
25,66,736.322,1019.83,4,I,44
30,67,747.64,1023.32,4,I,44
35,68,758.154,1026.76,4,I,44
40,69,763.748,1029.98,4,I,44
45,70,764.622,1036.01,4,,44
4,63,102.683,1033.27,4,I,45
9,64,101.826,1027.76,4,,45
14,65,107.688,1024.2,4,I,45
19,66,110.529,1021.2,4,I,45
24,67,111.031,1016.92,4,I,45
29,68,110.589,1012.63,4,I,45
34,69,107.609,1007.31,4,,45
39,70,100.587,1002.35,4,,45
44,71,96.4557,1003.59,7,,45
4,40,807.608,1037.83,4,,46
9,41,807.14,1036.12,4,I,46
14,42,806.272,1037.84,4,I,46
19,43,806.823,1038.88,4,I,46
3,65,843.779,1036.97,4,I,47
8,66,849.344,1035.35,4,I,47
13,67,858.501,1038.61,4,I,47
18,68,861.501,1035.74,4,,47
23,69,871.004,1036.53,4,I,47
1,68,820.689,1035.74,4,,48
6,69,811.826,1026.32,4,I,48
11,70,815.718,1014.55,4,,48
16,71,819.38,1001.99,4,,48
21,72,816.241,986.291,4,,48
26,73,814.933,975.042,4,,48
31,74,819.642,966.67,4,,48
36,75,825.952,956.401,4,I,48
41,76,830.63,950.45,4,,48
46,77,828.799,948.619,7,,48
3,79,92.9524,1.56223,4,,49
8,80,88.6316,7.0043,4,I,49
13,81,87.3363,11.615,4,I,49
18,82,87.2893,18.942,4,,49
23,83,86.313,27.7295,4,,49
28,84,84.1091,33.1343,4,I,49
33,85,78.9431,36.1947,4,I,49
38,86,74.7915,30.854,4,,49
43,87,76.5021,25.9194,4,I,49
48,88,74.7915,26.3626,7,,49
1,98,1.11374,97.7807,4,I,50
6,99,1.49992,96.8367,4,I,50
11,100,4.27894,94.2938,4,I,50
16,101,9.50151,93.1619,4,I,50
21,102,10.0069,95.4638,4,I,50
26,103,10.8986,95.6926,4,I,50
31,104,9.95919,98.0296,4,,50
36,105,8.39696,99.3966,4,,50
41,106,7.88821,98.706,4,I,50
46,107,6.86381,98.6812,4,I,50
51,108,4.93129,102.17,4,I,50
56,109,3.91512,107.43,4,I,50
61,110,2.34334,109.942,4,,50
66,111,1.35523,117.041,4,I,50
71,112,3.00192,118.678,4,I,50
76,113,5.37215,119.031,4,I,50
81,114,7.65518,119.043,4,I,50
86,115,8.83066,119.182,4,I,50
91,116,10.545,117.948,4,,50
96,117,14.2553,101.545,4,,50
101,118,16.587,96.213,4,I,50
106,119,19.9804,88.2718,4,I,50
111,120,23.9151,78.0157,4,I,50
116,121,27.1437,72.4482,4,,50
121,122,28.3153,73.2293,4,,50
126,123,31.907,71.6991,4,I,50
131,124,33.8608,70.6719,4,I,50
136,125,36.1056,70.9683,4,I,50
141,126,36.0307,72.1946,4,I,50
146,127,35.8265,70.8825,4,I,50
151,128,35.5985,68.2334,4,I,50
156,129,34.1737,66.1993,4,,50
161,130,35.7359,64.8324,4,,50
166,131,40.1624,64.6446,4,I,50
171,132,41.7444,63.7781,4,I,50
176,133,43.8447,62.153,4,I,50
181,134,45.298,61.9795,4,I,50
186,135,46.0493,63.2225,4,I,50
191,136,46.2005,64.9718,4,I,50
196,137,46.6484,66.1118,4,I,50
201,138,47.815,67.5931,4,I,50
206,139,46.5676,67.2352,7,,50
3,89,3.94554,971.111,4,I,51
8,90,4.72973,971.959,4,,51
13,91,6.3291,972.659,4,I,51
18,92,0.0,971.622,7,,51
2,90,2.25225,885.586,4,I,52
7,91,6.10262,879.132,4,I,52
12,92,12.736,871.003,4,I,52
17,93,21.9595,866.216,4,,52
22,94,28.4959,859.451,4,I,52
27,95,35.0399,853.601,4,I,52
32,96,47.5829,844.447,4,I,52
37,97,60.3343,840.375,4,I,52
42,98,72.2973,836.824,4,,52
47,99,79.412,836.342,4,I,52
52,100,81.5616,833.03,4,I,52
57,101,85.3966,834.723,4,I,52
62,102,92.1126,835.11,4,I,52
67,103,97.973,837.5,4,,52
72,104,104.763,836.336,4,I,52
77,105,108.784,847.297,4,,52
82,106,110.473,852.703,4,,52
87,107,120.27,857.095,4,,52
92,108,128.716,855.743,4,,52
97,109,138.423,857.409,4,I,52
102,110,143.862,859.905,4,I,52
107,111,150.377,864.801,4,I,52
112,112,158.332,868.209,4,I,52
117,113,161.496,870.415,4,I,52
122,114,164.102,874.332,4,I,52
127,115,166.345,878.817,4,I,52
132,116,171.284,857.77,7,,52
0,111,917.479,1039.24,12,,53
5,112,923.187,1035.91,4,,53
10,113,928.681,1027.99,4,I,53
15,114,933.034,1024.04,4,I,53
20,115,936.201,1020.63,4,I,53
25,116,942.022,1017.4,4,,53
30,117,949.71,1008.87,4,I,53
35,118,955.411,1002.2,4,I,53
40,119,960.563,997.105,4,I,53
45,120,963.698,991.037,4,,53
50,121,965.783,979.393,4,I,53
55,122,966.411,971.222,4,I,53
60,123,968.36,964.454,4,I,53
65,124,971.325,958.705,4,I,53
70,125,972.986,955.345,4,I,53
75,126,972.42,953.581,4,I,53
80,127,967.603,952.567,4,,53
85,128,962.917,952.567,4,,53
90,129,948.076,952.372,4,,53
95,130,940.655,951.395,7,,53
0,101,505.695,1036.6,12,,54
5,102,495.278,1027.5,4,I,54
10,103,493.534,1029.18,4,,54
15,104,492.71,1027.04,4,I,54
20,105,487.579,1017.81,4,I,54
25,106,484.676,1011.33,4,I,54
30,107,480.793,1006.0,4,I,54
35,108,476.035,1000.12,4,,54
40,109,470.273,997.726,4,I,54
45,110,464.946,995.569,4,I,54
50,111,463.115,994.384,4,I,54
55,112,463.854,993.955,4,I,54
60,113,465.367,992.918,4,I,54
65,114,465.887,994.065,4,I,54
70,115,469.786,993.376,4,I,54
